"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Region","Comparison"
"711","CC","GO:0061827","sperm head","4/340","31/19258",0.00206111388468412,0.0476137537746731,0.0420247998589989,"Adam26a/Adam34/Adam34l/Aldoart1",4,"VTA vs STR","VTA","STR"
"712","CC","GO:0061827","sperm head","5/440","31/19258",0.000633191698786981,0.0112391526534689,0.00963117899733882,"Adam29/Adam34/Adam34l/Aldoart1/Plcz1",5,"HPP vs PFC","HPP","PFC"
"713","CC","GO:0061827","sperm head","7/1017","31/19258",0.000965928127765674,0.031038490505537,0.0292150893380355,"Adam26a/Adam26b/Adam29/Adam34/Adam34l/Aldoart1/Plcz1",7,"HPP vs STR","HPP","STR"
"714","CC","GO:0062023","collagen-containing extracellular matrix","1/1","345/19258",0.0179146328798423,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"715","CC","GO:0062023","collagen-containing extracellular matrix","11/212","345/19258",0.00159520150073865,0.0499829803564777,0.0445910127107061,"Ambp/Col16a1/Col18a1/Col5a1/Col5a3/Fcnb/Gpc1/Hspg2/Lamc3/Matn1/Serpinh1",11,"PFC vs HPP","PFC","HPP"
"716","CC","GO:0062023","collagen-containing extracellular matrix","20/471","345/19258",0.00034933008336841,0.0231140071828765,0.0215113788179495,"Ambp/Ang4/Col1a1/Col20a1/Col4a2/Col4a3/Col5a1/Col6a1/Fbln1/Fbln5/Fcnb/Gpc1/Lamc2/Loxl4/Serpinh1/Smoc1/Sod3/Timp3/Tnc/Tnn",20,"STR vs HPP","STR","HPP"
"717","CC","GO:0070382","exocytic vesicle","1/1","230/19258",0.0119430885865613,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"718","CC","GO:0090575","RNA polymerase II transcription regulator complex","1/1","207/19258",0.0107487797279053,0.0214975594558107,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"719","CC","GO:0097060","synaptic membrane","29/440","412/19258",9.24429415055047e-08,8.23856411632612e-06,7.05988148144774e-06,"Atp2b1/Cdh10/Cdh9/Cntn5/Cntn6/Cntnap4/Ctnna2/Dcc/Epha7/Gabrg1/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Grik2/Kcnc2/Kcnd2/Kcnj3/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Nectin3/Nrxn1/Rgs7bp/Sema4b/Slitrk1",29,"HPP vs PFC","HPP","PFC"
"720","CC","GO:0097060","synaptic membrane","42/1017","412/19258",3.59051169110248e-05,0.00247232376444485,0.00232708351709048,"Abhd17c/Akap5/Atp2b1/Cdh10/Cdh9/Chrna7/Cntn5/Cntn6/Cntnap4/Ctnna2/Dcc/Dlgap1/Dmd/Eno1b/Epha7/Gabra2/Gabrb3/Gabrg1/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Grik2/Grm7/Itga8/Itgb3/Kcnd2/Kcnj3/Lin7a/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Neto1/Nlgn1/Nrxn1/Oprk1/Ptprd/Rgs7bp/Slitrk1",42,"HPP vs STR","HPP","STR"
"721","CC","GO:0097524","sperm plasma membrane","4/340","22/19258",0.000542937634330306,0.0302562280744072,0.0267047192988076,"Adam26a/Adam34/Adam34l/Ccr6",4,"VTA vs STR","VTA","STR"
"722","CC","GO:0098643","banded collagen fibril","3/212","12/19258",0.000268911941486216,0.0189582918747782,0.0169131457934752,"Col16a1/Col5a1/Col5a3",3,"PFC vs HPP","PFC","HPP"
"723","CC","GO:0098644","complex of collagen trimers","3/212","19/19258",0.00111896071526413,0.0450781316720694,0.0402152798418238,"Col16a1/Col5a1/Col5a3",3,"PFC vs HPP","PFC","HPP"
"724","CC","GO:0098686","hippocampal mossy fiber to CA3 synapse","5/440","45/19258",0.00350573989719031,0.0437529396309474,0.0374932529380098,"Cdh9/Ctnna2/Epha7/Grik2/Nectin3",5,"HPP vs PFC","HPP","PFC"
"725","CC","GO:0098688","parallel fiber to Purkinje cell synapse","4/440","27/19258",0.00310988451375717,0.0408892223105109,0.0350392446189404,"Cntn6/Ctnna2/Grid2/Kcnj3",4,"HPP vs PFC","HPP","PFC"
"726","CC","GO:0098839","postsynaptic density membrane","10/440","89/19258",3.55552139034795e-05,0.000901578638266802,0.000772590738203427,"Dcc/Epha7/Gria4/Grid2/Lrfn5/Lrrtm3/Lrrtm4/Nectin3/Rgs7bp/Slitrk1",10,"HPP vs PFC","HPP","PFC"
"727","CC","GO:0098857","membrane microdomain","16/340","345/19258",0.000449971214072725,0.0302562280744072,0.0267047192988076,"Adrb2/Atp2b1/Bmpr1a/Card11/Casp8/Cdh13/Ednrb/Gpm6b/Hck/Itgb2/Plcd1/Plpp1/Sdc4/Sis/Smo/Tfpi",16,"VTA vs STR","VTA","STR"
"728","CC","GO:0098889","intrinsic component of presynaptic membrane","11/440","112/19258",5.16946437689559e-05,0.00122343990253196,0.00104840365257742,"Atp2b1/Cdh10/Cdh9/Cntn5/Cntn6/Cntnap4/Gpm6a/Kcnj3/Marcks/Nrxn1/Rgs7bp",11,"HPP vs PFC","HPP","PFC"
"729","CC","GO:0098889","intrinsic component of presynaptic membrane","11/471","112/19258",9.48841312435958e-05,0.00941725002592688,0.00876429738592161,"Adra1a/Atp2b2/Cacna1a/Chrm1/Gabbr2/Grik4/Kcna2/Kcna3/Kcnc4/Nectin1/Slc6a5",11,"STR vs HPP","STR","HPP"
"730","CC","GO:0098889","intrinsic component of presynaptic membrane","15/1017","112/19258",0.000804697468775825,0.0277045842821391,0.0260770382738632,"Atp2b1/Cdh10/Cdh9/Chrna7/Cntn5/Cntn6/Cntnap4/Gpm6a/Grm7/Kcnj3/Marcks/Nrxn1/Oprk1/Ptprd/Rgs7bp",15,"HPP vs STR","HPP","STR"
"731","CC","GO:0098936","intrinsic component of postsynaptic membrane","16/440","160/19258",8.42136585389211e-07,3.05125603391884e-05,2.61471606761318e-05,"Cdh10/Cdh9/Dcc/Epha7/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Nectin3/Rgs7bp/Slitrk1",16,"HPP vs PFC","HPP","PFC"
"732","CC","GO:0098936","intrinsic component of postsynaptic membrane","21/1017","160/19258",0.000107678782178573,0.00549673034785224,0.00517381694676636,"Cdh10/Cdh9/Chrna7/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Neto1/Nlgn1/Oprk1/Rgs7bp/Slitrk1",21,"HPP vs STR","HPP","STR"
"733","CC","GO:0098945","intrinsic component of presynaptic active zone membrane","4/440","29/19258",0.00406028615737393,0.0464968253505725,0.039844573836369,"Atp2b1/Cdh10/Gpm6a/Nrxn1",4,"HPP vs PFC","HPP","PFC"
"734","CC","GO:0098948","intrinsic component of postsynaptic specialization membrane","14/440","103/19258",9.28288914515619e-08,8.23856411632612e-06,7.05988148144774e-06,"Cdh10/Dcc/Epha7/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Nectin3/Rgs7bp/Slitrk1",14,"HPP vs PFC","HPP","PFC"
"735","CC","GO:0098948","intrinsic component of postsynaptic specialization membrane","18/1017","103/19258",6.81487537871069e-06,0.00065695398650771,0.000618360271205117,"Cdh10/Chrna7/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Neto1/Nlgn1/Rgs7bp/Slitrk1",18,"HPP vs STR","HPP","STR"
"736","CC","GO:0098978","glutamatergic synapse","22/440","455/19258",0.000838188704604924,0.0135253177333976,0.0115902648627188,"Adgrl3/Atp2b1/Cbln2/Cdh10/Cdh9/Epha7/Gabrg2/Gpc6/Gpm6a/Gria4/Grid2/Grik2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Mdga2/Nrxn1/Rgs7bp/Slitrk1",22,"HPP vs PFC","HPP","PFC"
"737","CC","GO:0098978","glutamatergic synapse","41/1017","455/19258",0.000614528942312112,0.0227848423226491,0.0214463136952648,"Abhd17c/Abi2/Adgrl3/Adrb2/Akap5/Atp2b1/Cbln2/Cdh10/Cdh11/Cdh9/Dlgap1/Epha7/Eps8/Gabrg2/Gpc6/Gpm6a/Gria4/Grid2/Grik2/Grm7/Itgb3/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Lyn/Marcks/Mdga2/Neto1/Nlgn1/Nr3c1/Nrg3/Nrxn1/Pclo/Ppfia2/Ppp1r9a/Ptprd/Rgs7bp/Slitrk1/Usp8",41,"HPP vs STR","HPP","STR"
"738","CC","GO:0098982","GABA-ergic synapse","13/440","99/19258",4.02836501201099e-07,2.04295654180558e-05,1.75067291499425e-05,"Atp2b1/Cdh10/Cntn5/Cntnap4/Epha3/Gabrg2/Gabrg3/Kcnd2/Lrfn5/Lrrtm1/Mdga2/Nrxn1/Slitrk1",13,"HPP vs PFC","HPP","PFC"
"739","CC","GO:0098982","GABA-ergic synapse","18/1017","99/19258",3.81030245094011e-06,0.000459141445338283,0.000432168514830313,"Atp2b1/Cdh10/Cntn5/Cntnap4/Epha3/Gabra2/Gabrb3/Gabrg2/Gabrg3/Grm7/Kcnd2/Lrfn5/Lrrtm1/Mdga2/Nlgn1/Nrxn1/Pclo/Slitrk1",18,"HPP vs STR","HPP","STR"
"740","CC","GO:0099026","anchored component of presynaptic membrane","4/1017","11/19258",0.00189201388102638,0.0476617757414759,0.0448618155592402,"Cntn5/Cntn6/Marcks/Rgs7bp",4,"HPP vs STR","HPP","STR"
"741","CC","GO:0099026","anchored component of presynaptic membrane","4/440","11/19258",7.80948562000073e-05,0.00163080435005898,0.00139748690042118,"Cntn5/Cntn6/Marcks/Rgs7bp",4,"HPP vs PFC","HPP","PFC"
"742","CC","GO:0099055","integral component of postsynaptic membrane","14/440","153/19258",1.14514973368183e-05,0.000338773462880874,0.000290305502661446,"Cdh10/Cdh9/Dcc/Epha7/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Nectin3/Slitrk1",14,"HPP vs PFC","HPP","PFC"
"743","CC","GO:0099055","integral component of postsynaptic membrane","19/1017","153/19258",0.000458793987181767,0.0201035183474193,0.018922507988071,"Cdh10/Cdh9/Chrna7/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Neto1/Nlgn1/Oprk1/Slitrk1",19,"HPP vs STR","HPP","STR"
"744","CC","GO:0099056","integral component of presynaptic membrane","11/471","101/19258",3.65512362171656e-05,0.00890134248321086,0.00828416070955061,"Adra1a/Atp2b2/Cacna1a/Chrm1/Gabbr2/Grik4/Kcna2/Kcna3/Kcnc4/Nectin1/Slc6a5",11,"STR vs HPP","STR","HPP"
"745","CC","GO:0099059","integral component of presynaptic active zone membrane","4/440","26/19258",0.00269720607442265,0.0368272367853861,0.0315584030570099,"Atp2b1/Cdh10/Gpm6a/Nrxn1",4,"HPP vs PFC","HPP","PFC"
"746","CC","GO:0099060","integral component of postsynaptic specialization membrane","13/440","99/19258",4.02836501201099e-07,2.04295654180558e-05,1.75067291499425e-05,"Cdh10/Dcc/Epha7/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Nectin3/Slitrk1",13,"HPP vs PFC","HPP","PFC"
"747","CC","GO:0099060","integral component of postsynaptic specialization membrane","17/1017","99/19258",1.55012596788425e-05,0.00124526786086701,0.00117211279325985,"Cdh10/Chrna7/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Neto1/Nlgn1/Slitrk1",17,"HPP vs STR","HPP","STR"
"748","CC","GO:0099061","integral component of postsynaptic density membrane","9/440","69/19258",2.63196325866135e-05,0.000718728428326752,0.000615900713970145,"Dcc/Epha7/Gria4/Grid2/Lrfn5/Lrrtm3/Lrrtm4/Nectin3/Slitrk1",9,"HPP vs PFC","HPP","PFC"
"749","CC","GO:0099144","anchored component of synaptic membrane","4/440","15/19258",0.000300388565502752,0.00561252319755142,0.00480954545320195,"Cntn5/Cntn6/Marcks/Rgs7bp",4,"HPP vs PFC","HPP","PFC"
"750","CC","GO:0099146","intrinsic component of postsynaptic density membrane","10/440","73/19258",6.01209287884648e-06,0.000194026633817318,0.000166267448993936,"Dcc/Epha7/Gria4/Grid2/Lrfn5/Lrrtm3/Lrrtm4/Nectin3/Rgs7bp/Slitrk1",10,"HPP vs PFC","HPP","PFC"
"751","CC","GO:0099240","intrinsic component of synaptic membrane","24/440","218/19258",2.141377283666e-10,7.60188935701428e-08,6.51429510504708e-08,"Atp2b1/Cdh10/Cdh9/Cntn5/Cntn6/Cntnap4/Dcc/Epha7/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Kcnd2/Kcnj3/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Nectin3/Nrxn1/Rgs7bp/Slitrk1",24,"HPP vs PFC","HPP","PFC"
"752","CC","GO:0099240","intrinsic component of synaptic membrane","32/1017","218/19258",1.52097330662705e-07,7.33109133794236e-05,6.90041573848691e-05,"Atp2b1/Cdh10/Cdh9/Chrna7/Cntn5/Cntn6/Cntnap4/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Grm7/Itgb3/Kcnd2/Kcnj3/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Neto1/Nlgn1/Nrxn1/Oprk1/Ptprd/Rgs7bp/Slitrk1",32,"HPP vs STR","HPP","STR"
"753","CC","GO:0099572","postsynaptic specialization","35/1017","384/19258",0.0012233004889278,0.0327572686479555,0.0308328953642036,"Abhd17c/Akap5/Arhgap32/Cdh10/Chrna7/Ctnna2/Dcc/Disc1/Dlgap1/Dmd/Epha7/Eps8/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Grik2/Itga8/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Lyn/Neto1/Nlgn1/Nr3c1/Pclo/Pkp4/Ppp1r9a/Rgs7bp/Slitrk1/Smo/Usp8",35,"HPP vs STR","HPP","STR"
"754","CC","GO:0099634","postsynaptic specialization membrane","14/440","123/19258",8.5950874194897e-07,3.05125603391884e-05,2.61471606761318e-05,"Cdh10/Dcc/Epha7/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Nectin3/Rgs7bp/Slitrk1",14,"HPP vs PFC","HPP","PFC"
"755","CC","GO:0099634","postsynaptic specialization membrane","18/1017","123/19258",8.0459114932087e-05,0.00484766167465824,0.00456287875470125,"Cdh10/Chrna7/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gria4/Grid2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Neto1/Nlgn1/Rgs7bp/Slitrk1",18,"HPP vs STR","HPP","STR"
"756","CC","GO:0099699","integral component of synaptic membrane","20/440","203/19258",4.62664008858491e-08,8.21228615723822e-06,7.03736308211073e-06,"Atp2b1/Cdh10/Cdh9/Cntnap4/Dcc/Epha7/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Kcnd2/Kcnj3/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Nectin3/Nrxn1/Slitrk1",20,"HPP vs PFC","HPP","PFC"
"757","CC","GO:0099699","integral component of synaptic membrane","28/1017","203/19258",3.14778854714589e-06,0.000459141445338283,0.000432168514830313,"Atp2b1/Cdh10/Cdh9/Chrna7/Cntnap4/Dcc/Epha7/Gabra2/Gabrb3/Gabrg2/Gabrg3/Gpm6a/Gria4/Grid2/Grm7/Itgb3/Kcnd2/Kcnj3/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Neto1/Nlgn1/Nrxn1/Oprk1/Ptprd/Slitrk1",28,"HPP vs STR","HPP","STR"
"758","CC","GO:1990913","sperm head plasma membrane","3/340","16/19258",0.00257514979448352,0.0499579060129802,0.044093792972209,"Adam26a/Adam34/Adam34l",3,"VTA vs STR","VTA","STR"
"759","CC","GO:1990913","sperm head plasma membrane","5/1017","16/19258",0.00108949952560761,0.0327572686479555,0.0308328953642036,"Adam26a/Adam26b/Adam29/Adam34/Adam34l",5,"HPP vs STR","HPP","STR"
"760","MF","GO:0001216","DNA-binding transcription activator activity","1/1","430/19040",0.0225840336134452,0.0225840336134452,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"761","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","1/1","424/19040",0.0222689075630251,0.0225840336134452,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"762","MF","GO:0005003","ephrin receptor activity","4/439","14/19040",0.000232247304330273,0.028914789389119,0.02731961711464,"Epha3/Epha5/Epha6/Epha7",4,"HPP vs PFC","HPP","PFC"
"763","MF","GO:0005005","transmembrane-ephrin receptor activity","4/439","13/19040",0.000168958975350949,0.0280471899082576,0.0264998813971489,"Epha3/Epha5/Epha6/Epha7",4,"HPP vs PFC","HPP","PFC"
"764","MF","GO:0005096","GTPase activator activity","1/1","212/19040",0.0111344537815125,0.023266806722689,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"765","MF","GO:0005109","frizzled binding","4/211","34/19040",0.000523819606511468,0.0276621673671096,0.0253448245597504,"Wnt11/Wnt4/Wnt5b/Wnt9b",4,"PFC vs HPP","PFC","HPP"
"766","MF","GO:0005158","insulin receptor binding","1/1","27/19040",0.00141806722689064,0.0113445378151251,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"767","MF","GO:0005159","insulin-like growth factor receptor binding","1/1","12/19040",0.000630252100840334,0.0100840336134453,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"768","MF","GO:0005178","integrin binding","1/1","137/19040",0.00719537815126037,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"769","MF","GO:0005179","hormone activity","1/1","118/19040",0.00619747899159662,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"770","MF","GO:0005186","pheromone activity","8/1017","17/19040",1.01728390705352e-06,0.000752790091219602,0.000746365140227685,"Esp15/Esp16/Esp18/Esp23/Esp24/Esp38/Esp8/Mup1",8,"HPP vs STR","HPP","STR"
"771","MF","GO:0005244","voltage-gated ion channel activity","8/211","169/19040",0.000605602407930537,0.0276621673671096,0.0253448245597504,"Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnn3/Kcnq1/Kcnt1",8,"PFC vs HPP","PFC","HPP"
"772","MF","GO:0005249","voltage-gated potassium channel activity","6/211","81/19040",0.000280440060275666,0.0191166641087913,0.0175152037645855,"Kcnb1/Kcnj4/Kcnk3/Kcnn3/Kcnq1/Kcnt1",6,"PFC vs HPP","PFC","HPP"
"773","MF","GO:0005261","cation channel activity","10/211","282/19040",0.00123902184730443,0.0389815335036546,0.0357159334121762,"Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1/Otop2",10,"PFC vs HPP","PFC","HPP"
"774","MF","GO:0005267","potassium channel activity","7/211","105/19040",0.000168837013831032,0.0174413028264053,0.0159801925265739,"Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1",7,"PFC vs HPP","PFC","HPP"
"775","MF","GO:0005496","steroid binding","1/1","113/19040",0.0059348739495797,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"776","MF","GO:0005518","collagen binding","5/211","75/19040",0.00146676401792886,0.0428504630952075,0.0392607511565921,"Antxr1/Gpc1/Itga11/Pdgfa/Serpinh1",5,"PFC vs HPP","PFC","HPP"
"777","MF","GO:0008047","enzyme activator activity","1/1","443/19040",0.023266806722689,0.023266806722689,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"778","MF","GO:0008047","enzyme activator activity","1/1","443/19040",0.023266806722689,0.0246848739495797,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"779","MF","GO:0008083","growth factor activity","1/1","122/19040",0.00640756302520995,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"780","MF","GO:0008146","sulfotransferase activity","12/1017","55/19040",2.62782104794906e-05,0.00809207158919272,0.00802300696680986,"Dsel/Hs3st1/Ndst4/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult6b1",12,"HPP vs STR","HPP","STR"
"781","MF","GO:0015079","potassium ion transmembrane transporter activity","7/211","136/19040",0.000811603932531332,0.0276621673671096,0.0253448245597504,"Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1",7,"PFC vs HPP","PFC","HPP"
"782","MF","GO:0015267","channel activity","14/211","412/19040",0.0002132188609585,0.0174413028264053,0.0159801925265739,"Apol7a/Aqp12/Aqp7/Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1/Otop2/Panx2",14,"PFC vs HPP","PFC","HPP"
"783","MF","GO:0015271","outward rectifier potassium channel activity","4/211","22/19040",9.16816248157385e-05,0.0174413028264053,0.0159801925265739,"Kcnb1/Kcnk3/Kcnq1/Kcnt1",4,"PFC vs HPP","PFC","HPP"
"784","MF","GO:0017124","SH3 domain binding","1/4","109/19040",0.0227050431922139,0.0397338255863743,0.0119500227327442,"Wipf1",1,"HPP vs VTA","HPP","VTA"
"785","MF","GO:0019207","kinase regulator activity","1/1","212/19040",0.0111344537815125,0.0161955691367454,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"786","MF","GO:0019209","kinase activator activity","1/1","108/19040",0.00567226890756301,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"787","MF","GO:0019887","protein kinase regulator activity","1/1","185/19040",0.00971638655462159,0.0155462184873945,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"788","MF","GO:0022803","passive transmembrane transporter activity","14/211","412/19040",0.0002132188609585,0.0174413028264053,0.0159801925265739,"Apol7a/Aqp12/Aqp7/Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1/Otop2/Panx2",14,"PFC vs HPP","PFC","HPP"
"789","MF","GO:0022832","voltage-gated channel activity","8/211","170/19040",0.000629571564371783,0.0276621673671096,0.0253448245597504,"Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnn3/Kcnq1/Kcnt1",8,"PFC vs HPP","PFC","HPP"
"790","MF","GO:0022843","voltage-gated cation channel activity","8/211","129/19040",9.6411824077993e-05,0.0174413028264053,0.0159801925265739,"Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnn3/Kcnq1/Kcnt1",8,"PFC vs HPP","PFC","HPP"
"791","MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","4/211","37/19040",0.000726880252610751,0.0276621673671096,0.0253448245597504,"Col16a1/Col18a1/Col5a1/Col5a3",4,"PFC vs HPP","PFC","HPP"
"792","MF","GO:0030215","semaphorin receptor binding","4/439","15/19040",0.000310954463608793,0.0309710645754358,0.0292624516280274,"Sema3a/Sema3d/Sema3e/Sema4b",4,"HPP vs PFC","HPP","PFC"
"793","MF","GO:0030295","protein kinase activator activity","1/1","101/19040",0.00530462184873937,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"794","MF","GO:0030545","signaling receptor regulator activity","1/1","470/19040",0.0246848739495797,0.0246848739495797,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"795","MF","GO:0030546","signaling receptor activator activity","1/1","432/19040",0.022689075630252,0.0246848739495797,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"796","MF","GO:0030695","GTPase regulator activity","1/1","381/19040",0.0200105042016805,0.023266806722689,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"797","MF","GO:0035064","methylated histone binding","1/4","82/19040",0.0171172626371405,0.0397338255863743,0.0119500227327442,"Gm20852",1,"HPP vs VTA","HPP","VTA"
"798","MF","GO:0035064","methylated histone binding","2/3","82/19040",5.48138998257011e-05,0.000109627799651402,NA,"Gm20854/Gm21943",2,"CTX vs STR","CTX","STR"
"799","MF","GO:0042393","histone binding","2/3","249/19040",0.000506627188217955,0.000506627188217955,NA,"Gm20854/Gm21943",2,"CTX vs STR","CTX","STR"
"800","MF","GO:0042826","histone deacetylase binding","6/110","113/19040",4.96016021827813e-05,0.0109619540823947,0.0108601402673879,"Cebpb/Hes1/Prdm1/Prkn/Spi1/Tal1",6,"VTA vs CTX","VTA","CTX"
"801","MF","GO:0043539","protein serine/threonine kinase activator activity","1/1","49/19040",0.0025735294117647,0.0127917833800184,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"802","MF","GO:0045296","cadherin binding","13/1017","65/19040",3.28056956318624e-05,0.00809207158919272,0.00802300696680986,"Akap5/Cd2ap/Cdh10/Cdh11/Cdh12/Cdh18/Cdh19/Cdh20/Cdh6/Cdh7/Cdh9/Ctnna2/Pkp4",13,"HPP vs STR","HPP","STR"
"803","MF","GO:0045296","cadherin binding","8/439","65/19040",0.000119691907240999,0.0280471899082576,0.0264998813971489,"Cdh10/Cdh12/Cdh18/Cdh19/Cdh6/Cdh7/Cdh9/Ctnna2",8,"HPP vs PFC","HPP","PFC"
"804","MF","GO:0045499","chemorepellent activity","6/439","23/19040",1.0504588252335e-05,0.00523128494966281,0.00494268520925655,"Epha7/Sema3a/Sema3d/Sema3e/Sema4b/Slit2",6,"HPP vs PFC","HPP","PFC"
"805","MF","GO:0046873","metal ion transmembrane transporter activity","12/211","363/19040",0.000765164837817093,0.0276621673671096,0.0253448245597504,"Atp2b2/Cacna1a/Cacng2/Kcnb1/Kcnj4/Kcnk3/Kcnmb3/Kcnn3/Kcnq1/Kcnt1/Slc4a5/Slc4a8",12,"PFC vs HPP","PFC","HPP"
"806","MF","GO:0048018","receptor ligand activity","1/1","425/19040",0.0223214285714286,0.0246848739495797,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"807","MF","GO:0048306","calcium-dependent protein binding","1/4","80/19040",0.0167024019614428,0.0397338255863743,0.0119500227327442,"S100a7l2",1,"HPP vs VTA","HPP","VTA"
"808","MF","GO:0050839","cell adhesion molecule binding","1/1","268/19040",0.0140756302521009,0.0187675070028012,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"809","MF","GO:0060589","nucleoside-triphosphatase regulator activity","1/1","381/19040",0.0200105042016805,0.023266806722689,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"810","MF","GO:0140030","modification-dependent protein binding","1/4","165/19040",0.0342185300987582,0.0479059421382615,0.0144078021468456,"Gm20852",1,"HPP vs VTA","HPP","VTA"
"811","MF","GO:0140030","modification-dependent protein binding","2/3","165/19040",0.000222665004352578,0.000296886672470104,NA,"Gm20854/Gm21943",2,"CTX vs STR","CTX","STR"
"812","MF","GO:0140034","methylation-dependent protein binding","1/4","82/19040",0.0171172626371405,0.0397338255863743,0.0119500227327442,"Gm20852",1,"HPP vs VTA","HPP","VTA"
"813","MF","GO:0140034","methylation-dependent protein binding","2/3","82/19040",5.48138998257011e-05,0.000109627799651402,NA,"Gm20854/Gm21943",2,"CTX vs STR","CTX","STR"
