"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"967" "antiquewhite4" "BP" "GO:0150079" "negative regulation of neuroinflammatory response" "3/348" "12/14705" 0.00246615432669763 0.0497999672048611 0.0442746054464414 "Grn/Cd200r1/Tnfrsf1b" 3
"968" "antiquewhite4" "CC" "GO:0000323" "lytic vacuole" "42/349" "456/14727" 3.7859107388502e-14 7.19323040381538e-12 6.77478763794246e-12 "Ccdc115/Marcks/Cd164/Ostm1/Slc29a3/Cd68/Ctns/Naglu/Grn/Chmp6/Rptor/Gpr137b/Arsk/Ncoa4/Unc93b1/Ctsf/Slc3a2/Cyb561a3/Calcrl/Acp2/Vps18/Sppl2a/Ctsa/Mfsd1/Gba/Ctbs/Laptm5/Slc35f6/Idua/Slc46a3/Eva1a/Arl8b/Prcp/Tpp1/Cln3/Asah1/Pla2g15/Siae/Vps11/Rab39/Hexa/Tlr7" 42
"969" "antiquewhite4" "CC" "GO:0005764" "lysosome" "42/349" "456/14727" 3.7859107388502e-14 7.19323040381538e-12 6.77478763794246e-12 "Ccdc115/Marcks/Cd164/Ostm1/Slc29a3/Cd68/Ctns/Naglu/Grn/Chmp6/Rptor/Gpr137b/Arsk/Ncoa4/Unc93b1/Ctsf/Slc3a2/Cyb561a3/Calcrl/Acp2/Vps18/Sppl2a/Ctsa/Mfsd1/Gba/Ctbs/Laptm5/Slc35f6/Idua/Slc46a3/Eva1a/Arl8b/Prcp/Tpp1/Cln3/Asah1/Pla2g15/Siae/Vps11/Rab39/Hexa/Tlr7" 42
"970" "antiquewhite4" "CC" "GO:0005774" "vacuolar membrane" "18/349" "212/14727" 3.06460099314357e-06 0.000387291562883876 0.000364762136788138 "Ccdc115/Ostm1/Slc29a3/Cd68/Ctns/Grn/Chmp6/Gpr137b/Cyb561a3/Sppl2a/Rpn2/Gba/Laptm5/Slc35f6/Slc46a3/Arl8b/Sbf2/Cln3" 18
"971" "antiquewhite4" "CC" "GO:0009897" "external side of plasma membrane" "25/349" "379/14727" 4.07675329351448e-06 0.000387291562883876 0.000364762136788138 "Fcgr2b/Vsir/P4hb/Hfe/Cd86/Cd200r1/Ebi3/Adgre1/Entpd1/Cd302/P2ry12/Fcgr1/Abca1/Tlr4/P2rx7/Clec4a3/Lag3/Cd33/Siglece/Epor/Tgfbr2/Itga9/Ccr5/Il13ra1/Cxcr3" 25
"972" "antiquewhite4" "CC" "GO:0005765" "lysosomal membrane" "15/349" "175/14727" 1.82583962272866e-05 0.00115636509439482 0.0010890973188206 "Ostm1/Slc29a3/Cd68/Ctns/Grn/Chmp6/Gpr137b/Cyb561a3/Sppl2a/Gba/Laptm5/Slc35f6/Slc46a3/Arl8b/Cln3" 15
"973" "antiquewhite4" "CC" "GO:0098852" "lytic vacuole membrane" "15/349" "175/14727" 1.82583962272866e-05 0.00115636509439482 0.0010890973188206 "Ostm1/Slc29a3/Cd68/Ctns/Grn/Chmp6/Gpr137b/Cyb561a3/Sppl2a/Gba/Laptm5/Slc35f6/Slc46a3/Arl8b/Cln3" 15
"974" "antiquewhite4" "CC" "GO:0140534" "endoplasmic reticulum protein-containing complex" "11/349" "120/14727" 0.000131083148502139 0.00711594234725897 0.00670199556251538 "Ormdl1/Pigc/P4hb/Derl1/Tapbp/Tap2/Rpn2/Ddost/Sec61a1/Emc3/Stt3a" 11
"975" "antiquewhite4" "CC" "GO:0000139" "Golgi membrane" "16/349" "238/14727" 0.000181216391252876 0.00860777858451162 0.00810704908236551 "Arf1/Mfng/B4galt4/Tapbp/B3galt4/B3galnt1/Slc30a7/Man1c1/B3galt6/Tnfrsf1a/Cln3/Pycard/Fut10/Rab39/Scamp5/Chst7" 16
"976" "antiquewhite4" "CC" "GO:0005770" "late endosome" "14/349" "203/14727" 0.000350688796117111 0.0148068602805002 0.0139455193777565 "Arf1/Cd68/Ctns/Stard3/Grn/Chmp6/Derl1/Cyb561a3/Vps18/Sppl2a/Cln3/Vps11/Map2k1/Rnf128" 14
"977" "antiquewhite4" "CC" "GO:0043202" "lysosomal lumen" "4/349" "19/14727" 0.000906341252063682 0.0344409675784199 0.0324374763896476 "Naglu/Gba/Idua/Hexa" 4
"978" "antiquewhite4" "MF" "GO:0016757" "glycosyltransferase activity" "18/346" "208/14543" 2.46163470379203e-06 0.000896651890062701 0.000840818859102533 "Ugt1a7c/Pigc/Mfng/Alg1/B4galt4/St3gal6/B3galt4/Gcnt1/St6galnac4/Ggta1/B3galnt1/Gba/B3galt6/Plod3/Fut10/Stt3a/Dpagt1/Hexa" 18
"979" "antiquewhite4" "MF" "GO:0016758" "hexosyltransferase activity" "15/346" "151/14543" 3.15722496500951e-06 0.000896651890062701 0.000840818859102533 "Ugt1a7c/Pigc/Mfng/Alg1/B4galt4/B3galt4/Gcnt1/Ggta1/B3galnt1/Gba/B3galt6/Plod3/Fut10/Stt3a/Hexa" 15
"980" "antiquewhite4" "MF" "GO:0035250" "UDP-galactosyltransferase activity" "6/346" "21/14543" 6.96608882359205e-06 0.00131891281726676 0.00123678629639915 "B4galt4/B3galt4/Ggta1/B3galnt1/B3galt6/Plod3" 6
"981" "antiquewhite4" "MF" "GO:0008378" "galactosyltransferase activity" "6/346" "22/14543" 9.38744143703607e-06 0.00133301668405912 0.00125001193872112 "B4galt4/B3galt4/Ggta1/B3galnt1/B3galt6/Plod3" 6
"982" "antiquewhite4" "MF" "GO:0001614" "purinergic nucleotide receptor activity" "5/346" "16/14543" 2.6063277416636e-05 0.00246732359544154 0.00231368743382769 "P2ry13/P2ry12/P2rx7/P2ry6/Gpr34" 5
"983" "antiquewhite4" "MF" "GO:0016502" "nucleotide receptor activity" "5/346" "16/14543" 2.6063277416636e-05 0.00246732359544154 0.00231368743382769 "P2ry13/P2ry12/P2rx7/P2ry6/Gpr34" 5
"984" "antiquewhite4" "MF" "GO:0016798" "hydrolase activity, acting on glycosyl bonds" "11/346" "103/14543" 3.33471915699029e-05 0.00270588640167212 0.00253739532847682 "Naglu/Nagpa/Adprh/Gba/Ctbs/Tlr4/Tlr12/Man1c1/Tlr6/Idua/Hexa" 11
"985" "antiquewhite4" "MF" "GO:0140375" "immune receptor activity" "11/346" "107/14543" 4.76053385205881e-05 0.00337997903496176 0.00316951332781811 "Fcgr2b/Ifngr1/Ifnar2/Il10rb/Ebi3/Fcgr1/Lilra5/Epor/Ccr5/Il13ra1/Cxcr3" 11
"986" "antiquewhite4" "MF" "GO:0045028" "G protein-coupled purinergic nucleotide receptor activity" "4/346" "10/14543" 5.90364218378241e-05 0.00372585417820934 0.00349385139765368 "P2ry13/P2ry12/P2ry6/Gpr34" 4
"987" "antiquewhite4" "MF" "GO:0008194" "UDP-glycosyltransferase activity" "11/346" "112/14543" 7.25482866357661e-05 0.00412074268091151 0.00386415084607344 "Ugt1a7c/Pigc/Mfng/B4galt4/B3galt4/Gcnt1/Ggta1/B3galnt1/B3galt6/Plod3/Hexa" 11
"988" "antiquewhite4" "MF" "GO:0019955" "cytokine binding" "10/346" "119/14543" 0.000546464529032105 0.028217441135476 0.0264603877215546 "Ifngr1/Ifnar2/Ebi3/Csf1r/Tnfrsf1b/Tnfrsf1a/Tgfbr2/Ccr5/Il13ra1/Cxcr3" 10
"989" "antiquewhite4" "MF" "GO:0004896" "cytokine receptor activity" "8/346" "83/14543" 0.00079110036904003 0.0374454174678948 0.0351137532223031 "Ifngr1/Ifnar2/Il10rb/Ebi3/Epor/Ccr5/Il13ra1/Cxcr3" 8
"990" "salmon4" "BP" "GO:0042113" "B cell activation" "19/209" "242/14705" 1.69938515239784e-09 5.14233947115586e-06 4.2699287987091e-06 "Dock10/Inpp5d/Icosl/Stat6/Ikzf1/Stat5b/Syk/Prkcd/Nfam1/Nfatc1/Abl1/Spi1/Nfatc2/Themis2/Pik3cd/Slc15a4/Pou2f2/Pkn1/Cmtm7" 19
"991" "salmon4" "BP" "GO:0002250" "adaptive immune response" "22/209" "357/14705" 7.84590392934746e-09 1.18708526451027e-05 9.85693298913284e-06 "Inpp5d/Fcgr3/Icosl/Stat6/Trim27/Syk/Prkcd/Pag1/Il6ra/Bach2/C1qc/Pik3cd/Slc15a4/Il17ra/Pou2f2/Il4ra/Il21r/Pkn1/Tyk2/Rab27a/Tfe3/Was" 22
"992" "salmon4" "BP" "GO:0022407" "regulation of cell-cell adhesion" "22/209" "413/14705" 1.05769184149879e-07 0.000106685850412511 8.85863307248282e-05 "Icosl/Mapk7/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Prkcd/Runx1/Rasal3/Fermt3/Dock8/Gpam/Abl1/Spi1/Sirpa/Pag1/Il6ra/Akna/Sh2b3/Il4ra/Tyk2" 22
"993" "salmon4" "BP" "GO:0051249" "regulation of lymphocyte activation" "22/209" "426/14705" 1.81113166887555e-07 0.000137012110750435 0.000113767665621209 "Inpp5d/Icosl/Stat6/Pik3r6/Stat5b/Syk/Zmiz1/Nfam1/Runx1/Rasal3/Dock8/Gpam/Abl1/Sirpa/Nfatc2/Pag1/Themis2/Sh2b3/Slc15a4/Il4ra/Pkn1/Tyk2" 22
"994" "salmon4" "BP" "GO:0002460" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" "17/209" "266/14705" 2.55574816228839e-07 0.000154673878781693 0.00012843307080805 "Inpp5d/Fcgr3/Icosl/Stat6/Prkcd/Il6ra/Bach2/C1qc/Slc15a4/Il17ra/Pou2f2/Il4ra/Il21r/Pkn1/Tyk2/Rab27a/Was" 17
"995" "salmon4" "BP" "GO:0042110" "T cell activation" "23/209" "483/14705" 3.96003746866055e-07 0.000199717889669447 0.000165835253292855 "Icosl/Stat6/Ikzf1/Pik3r6/Stat5b/Psen1/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Abl1/Spi1/Sirpa/Pag1/Il6ra/Sh2b3/Il4ra/Tyk2/Smad3/Rab27a/Was" 23
"996" "salmon4" "BP" "GO:0007264" "small GTPase mediated signal transduction" "20/209" "400/14705" 1.1197429202811e-06 0.000484048868110086 0.000401928774543004 "Dock10/Ralb/Elmo1/Cyth4/Sh3bp1/Rasal3/Arap3/Dock8/Psd4/Abl1/Sh2d3c/Garnl3/Dennd4b/Wasf2/Git2/Rasa3/Dnm2/Dennd4a/Was/Ophn1" 20
"997" "salmon4" "BP" "GO:1903131" "mononuclear cell differentiation" "20/209" "416/14705" 2.04794632593804e-06 0.000774635697786063 0.000643216826317644 "Dock10/Inpp5d/Trpm2/Stat6/Ikzf1/Pik3r6/Stat5b/Psen1/Syk/Zmiz1/Nfam1/Runx1/Nfatc1/Abl1/Spi1/Il6ra/Sh2b3/Pou2f2/Il4ra/Cmtm7" 20
"998" "salmon4" "BP" "GO:0030183" "B cell differentiation" "11/209" "133/14705" 3.05003348512594e-06 0.00102548903622123 0.000851512272397148 "Dock10/Inpp5d/Ikzf1/Stat5b/Syk/Nfam1/Nfatc1/Abl1/Spi1/Pou2f2/Cmtm7" 11
"999" "salmon4" "BP" "GO:0016064" "immunoglobulin mediated immune response" "10/209" "109/14705" 3.4011409503052e-06 0.00102918525156235 0.000854581415618791 "Inpp5d/Fcgr3/Icosl/Stat6/Prkcd/C1qc/Slc15a4/Pou2f2/Il4ra/Il21r" 10
"1000" "salmon4" "BP" "GO:0019724" "B cell mediated immunity" "10/209" "111/14705" 4.01158590769155e-06 0.00110355081424315 0.000916330675756912 "Inpp5d/Fcgr3/Icosl/Stat6/Prkcd/C1qc/Slc15a4/Pou2f2/Il4ra/Il21r" 10
"1001" "salmon4" "BP" "GO:0051492" "regulation of stress fiber assembly" "9/209" "91/14705" 5.7007135833397e-06 0.00136990804236872 0.00113749973810628 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"1002" "salmon4" "BP" "GO:0050817" "coagulation" "11/209" "143/14705" 6.16792323722669e-06 0.00136990804236872 0.00113749973810628 "Prkca/Psen1/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Hps4/Sh2b3/Rab27a" 11
"1003" "salmon4" "BP" "GO:0043547" "positive regulation of GTPase activity" "14/209" "234/14705" 6.489122574996e-06 0.00136990804236872 0.00113749973810628 "Dock10/Srgap2/Tbc1d10a/Arhgap27/Sema4d/Arhgap22/Sh3bp1/Tbc1d5/Arap3/Dock8/Garnl3/Tbc1d17/Arap1/Gmip" 14
"1004" "salmon4" "BP" "GO:0051251" "positive regulation of lymphocyte activation" "15/209" "268/14705" 6.79068758609742e-06 0.00136990804236872 0.00113749973810628 "Inpp5d/Icosl/Stat6/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Nfatc2/Il4ra/Tyk2" 15
"1005" "salmon4" "BP" "GO:0030098" "lymphocyte differentiation" "18/209" "377/14705" 7.46942983466517e-06 0.00140273582332414 0.00116475820442993 "Dock10/Inpp5d/Stat6/Ikzf1/Pik3r6/Stat5b/Syk/Zmiz1/Nfam1/Runx1/Nfatc1/Abl1/Spi1/Il6ra/Sh2b3/Pou2f2/Il4ra/Cmtm7" 18
"1006" "salmon4" "BP" "GO:0110053" "regulation of actin filament organization" "14/209" "238/14705" 7.88053833328168e-06 0.00140273582332414 0.00116475820442993 "Ssh2/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Smad3/Was" 14
"1007" "salmon4" "BP" "GO:0030851" "granulocyte differentiation" "6/209" "36/14705" 1.04693801474736e-05 0.00174859326045911 0.00145194006773434 "Inpp5d/Ikzf1/Runx1/Spi1/C1qc/Cbfa2t3" 6
"1008" "salmon4" "BP" "GO:0007265" "Ras protein signal transduction" "16/209" "315/14705" 1.13683532079179e-05 0.00174859326045911 0.00145194006773434 "Ralb/Elmo1/Cyth4/Sh3bp1/Rasal3/Arap3/Psd4/Abl1/Dennd4b/Wasf2/Git2/Rasa3/Dnm2/Dennd4a/Was/Ophn1" 16
"1009" "salmon4" "BP" "GO:0110020" "regulation of actomyosin structure organization" "9/209" "101/14705" 1.34390675848642e-05 0.00174859326045911 0.00145194006773434 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"1010" "salmon4" "BP" "GO:0043087" "regulation of GTPase activity" "16/209" "320/14705" 1.3826256112239e-05 0.00174859326045911 0.00145194006773434 "Dock10/Srgap2/Tbc1d10a/Arhgap27/Sema4d/Arhgap22/Sh3bp1/Rasal3/Tbc1d5/Arap3/Dock8/Garnl3/Tbc1d17/Arap1/Rasa3/Gmip" 16
"1011" "salmon4" "BP" "GO:0002449" "lymphocyte mediated immunity" "14/209" "251/14705" 1.44056140987839e-05 0.00174859326045911 0.00145194006773434 "Inpp5d/Fcgr3/Icosl/Stat6/Pik3r6/Stat5b/Prkcd/C1qc/Slc15a4/Pou2f2/Il4ra/Il21r/Rab27a/Was" 14
"1012" "salmon4" "BP" "GO:0051056" "regulation of small GTPase mediated signal transduction" "13/209" "218/14705" 1.44616774141241e-05 0.00174859326045911 0.00145194006773434 "Cyth4/Sh3bp1/Rasal3/Arap3/Psd4/Abl1/Garnl3/Dennd4b/Git2/Rasa3/Dnm2/Dennd4a/Ophn1" 13
"1013" "salmon4" "BP" "GO:1902105" "regulation of leukocyte differentiation" "15/209" "286/14705" 1.47573859021442e-05 0.00174859326045911 0.00145194006773434 "Inpp5d/Ikzf1/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Nfam1/Runx1/Abl1/Rassf2/C1qc/Sh2b3/Il4ra/Tfe3" 15
"1014" "salmon4" "BP" "GO:0046578" "regulation of Ras protein signal transduction" "12/209" "187/14705" 1.4955111849975e-05 0.00174859326045911 0.00145194006773434 "Cyth4/Sh3bp1/Rasal3/Arap3/Psd4/Abl1/Dennd4b/Git2/Rasa3/Dnm2/Dennd4a/Ophn1" 12
"1015" "salmon4" "BP" "GO:1902905" "positive regulation of supramolecular fiber organization" "11/209" "157/14705" 1.50242646305145e-05 0.00174859326045911 0.00145194006773434 "Psen1/Evl/Trim27/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Smad3/Was" 11
"1016" "salmon4" "BP" "GO:0032231" "regulation of actin filament bundle assembly" "9/209" "105/14705" 1.84148956487749e-05 0.00200511241178436 0.00166494010746487 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"1017" "salmon4" "BP" "GO:0030099" "myeloid cell differentiation" "17/209" "365/14705" 1.85903199750853e-05 0.00200511241178436 0.00166494010746487 "Inpp5d/Ikzf1/Stat5b/Prkca/Psen1/Runx1/Nfatc1/Spi1/Rassf2/Adar/Wasf2/C1qc/Sh2b3/Lrrk1/Dnase2a/Cbfa2t3/Tfe3" 17
"1018" "salmon4" "BP" "GO:0030038" "contractile actin filament bundle assembly" "9/209" "106/14705" 1.98788408306447e-05 0.00200511241178436 0.00166494010746487 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"1019" "salmon4" "BP" "GO:0043149" "stress fiber assembly" "9/209" "106/14705" 1.98788408306447e-05 0.00200511241178436 0.00166494010746487 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"1020" "salmon4" "BP" "GO:0030168" "platelet activation" "8/209" "82/14705" 2.10727384451197e-05 0.0020569711785462 0.0017080009055518 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Sh2b3" 8
"1021" "salmon4" "BP" "GO:0001819" "positive regulation of cytokine production" "18/209" "410/14705" 2.3169253690258e-05 0.00219094255208502 0.00181924370258704 "Fcgr3/Icosl/Stat5b/Psen1/Trim27/Syk/Nfam1/Runx1/Abl1/Il6ra/Arnt/Irf5/Nod1/Il17ra/Pou2f2/Il4ra/Tyk2/Smad3" 18
"1022" "salmon4" "BP" "GO:1902903" "regulation of supramolecular fiber organization" "16/209" "339/14705" 2.80521853780976e-05 0.00253787139883927 0.00210731520820585 "Ssh2/Psen1/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Map1s/Smad3/Was" 16
"1023" "salmon4" "BP" "GO:0090330" "regulation of platelet aggregation" "5/209" "26/14705" 2.85154089757222e-05 0.00253787139883927 0.00210731520820585 "Prkca/Syk/Prkcd/Il6ra/Sh2b3" 5
"1024" "salmon4" "BP" "GO:0050870" "positive regulation of T cell activation" "12/209" "201/14705" 3.06754794390166e-05 0.00256503074449989 0.00212986690337121 "Icosl/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Il4ra/Tyk2" 12
"1025" "salmon4" "BP" "GO:0002443" "leukocyte mediated immunity" "16/209" "342/14705" 3.12122297202061e-05 0.00256503074449989 0.00212986690337121 "Inpp5d/Fcgr3/Icosl/Stat6/Pik3r6/Stat5b/Syk/Prkcd/Spi1/C1qc/Slc15a4/Pou2f2/Il4ra/Il21r/Rab27a/Was" 16
"1026" "salmon4" "BP" "GO:0050778" "positive regulation of immune response" "18/209" "420/14705" 3.18437384904407e-05 0.00256503074449989 0.00212986690337121 "Fcgr3/Icosl/Stat6/Stat5b/Psen1/Syk/Elf1/Fyb/Nfam1/Abl1/Spi1/Znfx1/Nfatc2/Themis2/C1qc/Slc15a4/Il4ra/Tyk2" 18
"1027" "salmon4" "BP" "GO:0002573" "myeloid leukocyte differentiation" "12/209" "202/14705" 3.22112254762048e-05 0.00256503074449989 0.00212986690337121 "Inpp5d/Ikzf1/Prkca/Psen1/Runx1/Nfatc1/Spi1/Rassf2/C1qc/Lrrk1/Cbfa2t3/Tfe3" 12
"1028" "salmon4" "BP" "GO:0007596" "blood coagulation" "10/209" "141/14705" 3.32198784940989e-05 0.00257752185443957 0.00214023886546327 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Hps4/Sh2b3/Rab27a" 10
"1029" "salmon4" "BP" "GO:0046847" "filopodium assembly" "7/209" "65/14705" 3.66870272708336e-05 0.00277537361303856 0.00230452458145999 "Srgap2/Trpm2/Prkcd/Spata13/Sh3bp1/Tgfbr1/Arap1" 7
"1030" "salmon4" "BP" "GO:0007015" "actin filament organization" "17/209" "386/14705" 3.78010789993927e-05 0.0027899040256625 0.00231658987346728 "Ssh2/Evl/Trim27/Elmo1/Prkcd/Sh3bp1/Abl1/Wipf1/Sirpa/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Smad3/Was" 17
"1031" "salmon4" "BP" "GO:0051345" "positive regulation of hydrolase activity" "19/209" "467/14705" 3.88944242679724e-05 0.00280051061255534 0.00232539702653133 "Dock10/Srgap2/Tbc1d10a/Arhgap27/Sema4d/Syk/Prkcd/Arhgap22/Sh3bp1/Tbc1d5/Arap3/Dock8/Garnl3/Casp9/Nod1/Tbc1d17/Arap1/Gmip/Smad3" 19
"1032" "salmon4" "BP" "GO:0007599" "hemostasis" "10/209" "144/14705" 3.97957555650627e-05 0.00280051061255534 0.00232539702653133 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Hps4/Sh2b3/Rab27a" 10
"1033" "salmon4" "BP" "GO:0002764" "immune response-regulating signaling pathway" "15/209" "313/14705" 4.21438202802836e-05 0.00289834545836677 0.00240663394758461 "Icosl/Sec14l1/Psen1/Syk/Elf1/Fyb/Nfam1/Pik3ap1/Abl1/Nfatc2/Themis2/Gpatch3/Slc15a4/Nod1/Irak2" 15
"1034" "salmon4" "BP" "GO:0032956" "regulation of actin cytoskeleton organization" "15/209" "315/14705" 4.53269889710832e-05 0.00296106698763627 0.00245871461352064 "Trpm2/Ssh2/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Smad3/Was" 15
"1035" "salmon4" "BP" "GO:0050863" "regulation of T cell activation" "15/209" "315/14705" 4.53269889710832e-05 0.00296106698763627 0.00245871461352064 "Icosl/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Abl1/Sirpa/Pag1/Sh2b3/Il4ra/Tyk2" 15
"1036" "salmon4" "BP" "GO:0045785" "positive regulation of cell adhesion" "18/209" "432/14705" 4.59914568469612e-05 0.00296106698763627 0.00245871461352064 "Icosl/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Abl1/Sirpa/Il6ra/Il4ra/Tyk2/Dnm2/Smad3/Tfe3" 18
"1037" "salmon4" "BP" "GO:0030852" "regulation of granulocyte differentiation" "4/209" "15/14705" 4.78648211553862e-05 0.0030067549992806 0.00249665154043301 "Inpp5d/Ikzf1/Runx1/C1qc" 4
"1038" "salmon4" "BP" "GO:0050864" "regulation of B cell activation" "9/209" "119/14705" 4.99485484255745e-05 0.0030067549992806 0.00249665154043301 "Inpp5d/Stat6/Stat5b/Syk/Nfam1/Nfatc2/Themis2/Slc15a4/Pkn1" 9
"1039" "salmon4" "BP" "GO:1903706" "regulation of hemopoiesis" "16/209" "356/14705" 5.05161780491782e-05 0.0030067549992806 0.00249665154043301 "Inpp5d/Ikzf1/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Nfam1/Runx1/Abl1/Spi1/Rassf2/C1qc/Sh2b3/Il4ra/Tfe3" 16
"1040" "salmon4" "BP" "GO:0070527" "platelet aggregation" "6/209" "47/14705" 5.0675646055291e-05 0.0030067549992806 0.00249665154043301 "Prkca/Syk/Prkcd/Fermt3/Il6ra/Sh2b3" 6
"1041" "salmon4" "BP" "GO:0002696" "positive regulation of leukocyte activation" "15/209" "319/14705" 5.23338683971211e-05 0.00304542857249401 0.0025287640458285 "Inpp5d/Icosl/Stat6/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Nfatc2/Il4ra/Tyk2" 15
"1042" "salmon4" "BP" "GO:1903039" "positive regulation of leukocyte cell-cell adhesion" "12/209" "222/14705" 8.04833358753917e-05 0.00459514291243274 0.00381556549621768 "Icosl/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Il4ra/Tyk2" 12
"1043" "salmon4" "BP" "GO:0002285" "lymphocyte activation involved in immune response" "10/209" "160/14705" 9.68750863379212e-05 0.00534563550560544 0.00443873515562674 "Dock10/Icosl/Stat6/Psen1/Abl1/Spi1/Il6ra/Slc15a4/Il4ra/Rab27a" 10
"1044" "salmon4" "BP" "GO:0001525" "angiogenesis" "18/209" "458/14705" 9.71612534065761e-05 0.00534563550560544 0.00443873515562674 "Nrp2/Mapk7/Pik3r6/Plxdc1/Prkca/Syk/Arhgap22/Fmnl3/Runx1/Abl1/Eng/Shc1/Adam15/Tgfbr1/Wasf2/Pik3cd/Pxn/Sh2b3" 18
"1045" "salmon4" "BP" "GO:0050867" "positive regulation of cell activation" "15/209" "338/14705" 0.000100263651593701 0.00535868740778117 0.00444957277015816 "Inpp5d/Icosl/Stat6/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Nfatc2/Il4ra/Tyk2" 15
"1046" "salmon4" "BP" "GO:0051496" "positive regulation of stress fiber assembly" "6/209" "53/14705" 0.000100940245288674 0.00535868740778117 0.00444957277015816 "Evl/Abl1/Tgfbr1/Pxn/Limk1/Smad3" 6
"1047" "salmon4" "BP" "GO:0002335" "mature B cell differentiation" "5/209" "34/14705" 0.000109977032734438 0.00567175706789075 0.00470952938430278 "Dock10/Nfatc1/Spi1/Pou2f2/Cmtm7" 5
"1048" "salmon4" "BP" "GO:0007159" "leukocyte cell-cell adhesion" "15/209" "341/14705" 0.000110586142434089 0.00567175706789075 0.00470952938430278 "Icosl/Pik3r6/Stat5b/Sema4d/Syk/Zmiz1/Runx1/Rasal3/Fermt3/Dock8/Gpam/Sirpa/Pag1/Il4ra/Tyk2" 15
"1049" "salmon4" "BP" "GO:0022409" "positive regulation of cell-cell adhesion" "13/209" "266/14705" 0.000113209711214548 0.00567751778935666 0.00471431278505386 "Icosl/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Il6ra/Il4ra/Tyk2" 13
"1050" "salmon4" "BP" "GO:0031400" "negative regulation of protein modification process" "18/209" "464/14705" 0.000114450953453654 0.00567751778935666 0.00471431278505386 "Prkca/Psen1/Trim27/Sema4d/Prkcd/Dtx3l/Ldlrad4/Abl1/Eng/Spi1/Sirpa/Rassf2/Adar/Sh2b3/Limk1/Lrrk1/Pkn1/Bcor" 18
"1051" "salmon4" "BP" "GO:0034110" "regulation of homotypic cell-cell adhesion" "5/209" "35/14705" 0.000126835140451672 0.00595946544191969 0.00494842731758525 "Prkca/Syk/Prkcd/Il6ra/Sh2b3" 5
"1052" "salmon4" "BP" "GO:0001933" "negative regulation of protein phosphorylation" "14/209" "307/14705" 0.000128850802419166 0.00595946544191969 0.00494842731758525 "Prkca/Psen1/Trim27/Sema4d/Prkcd/Ldlrad4/Abl1/Eng/Sirpa/Rassf2/Adar/Sh2b3/Lrrk1/Pkn1" 14
"1053" "salmon4" "BP" "GO:0051444" "negative regulation of ubiquitin-protein transferase activity" "4/209" "19/14705" 0.000129981731383576 0.00595946544191969 0.00494842731758525 "Psen1/Dtx3l/Abl1/Limk1" 4
"1054" "salmon4" "BP" "GO:0060396" "growth hormone receptor signaling pathway" "4/209" "19/14705" 0.000129981731383576 0.00595946544191969 0.00494842731758525 "Stat6/Stat5b/Pxn/Tyk2" 4
