"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"682" "blue" "BP" "GO:0042149" "cellular response to glucose starvation" "6/180" "47/14705" 2.19089814800103e-05 0.000990784795925896 0.000755098466671804 "Nuak2/Atf4/Pmaip1/Chka/Zc3h12a/Sesn2" 6
"692" "blue" "BP" "GO:0042594" "response to starvation" "10/180" "156/14705" 2.20671888053218e-05 0.000990784795925896 0.000755098466671804 "Nuak2/Ddit3/Klf10/Atf4/Cdkn1a/Pmaip1/Chka/Jun/Zc3h12a/Sesn2" 10
"70" "blue" "BP" "GO:0002720" "positive regulation of cytokine production involved in immune response" "7/180" "70/14705" 2.2933036100576e-05 0.00101472340053647 0.000773342593660865 "Arid5a/Nlrp3/Lacc1/Tlr2/Ripk2/Nr4a3/Casp4" 7
"712" "blue" "BP" "GO:0002440" "production of molecular mediator of immune response" "12/180" "227/14705" 2.32554426849868e-05 0.00101472340053647 0.000773342593660865 "Arid5a/Tnfaip3/Nlrp3/Dnajb9/Lacc1/Tnf/Clcf1/Tlr2/Ripk2/Nr4a3/Casp4/Trex1" 12
"731" "blue" "BP" "GO:0097193" "intrinsic apoptotic signaling pathway" "13/180" "266/14705" 2.42551273040653e-05 0.00101840588053544 0.000776149091108352 "Ptgs2/Ddit3/Ddx5/Myc/Atf4/Cdkn1a/Tnf/Pmaip1/Mcl1/Epha2/Nupr1/Herpud1/Gpx1" 13
"74" "blue" "BP" "GO:0048660" "regulation of smooth muscle cell proliferation" "10/180" "158/14705" 2.46373339755765e-05 0.00101840588053544 0.000776149091108352 "Ptgs2/Tnfaip3/Myc/Adamts1/Cdkn1a/Tnf/Egr1/Hbegf/Nr4a3/Jun" 10
"751" "blue" "BP" "GO:0048661" "positive regulation of smooth muscle cell proliferation" "8/180" "97/14705" 2.46547582440794e-05 0.00101840588053544 0.000776149091108352 "Ptgs2/Myc/Adamts1/Tnf/Egr1/Hbegf/Nr4a3/Jun" 8
"77" "blue" "BP" "GO:0051251" "positive regulation of lymphocyte activation" "13/180" "268/14705" 2.62341133473514e-05 0.00105549718376746 0.000804417173453304 "Irf1/Nlrp3/Cd83/Egr3/Socs1/Nfkbiz/Cdkn1a/Tnfsf9/Clcf1/Il1a/Ripk2/Tnip2/Nfkbid" 13
"781" "blue" "BP" "GO:0061469" "regulation of type B pancreatic cell proliferation" "4/180" "15/14705" 2.66731502434278e-05 0.00105940281351461 0.000807393738137766 "Nr4a1/Nr4a3/Errfi1/Nupr1" 4
"791" "blue" "BP" "GO:0042110" "T cell activation" "18/180" "483/14705" 2.70924009119817e-05 0.00106243364589012 0.000809703600873749 "Irf1/Nlrp3/Jmjd6/Zfp36l1/Cd83/Egr3/Myc/Socs1/Nfkbiz/Tnfsf9/Egr1/Il1a/Chd7/Ripk2/Zc3h12a/Nfkbid/Icam1/Trex1" 18
"871" "blue" "BP" "GO:0032609" "interferon-gamma production" "8/180" "104/14705" 4.08629098714066e-05 0.00143856016797293 0.0010963577373393 "Arid5a/Ddit3/Tnf/Tnfsf9/Cd14/Ripk2/Pde4b/Zc3h12a" 8
"891" "blue" "BP" "GO:0031667" "response to nutrient levels" "13/180" "281/14705" 4.29017660092852e-05 0.00149336709097489 0.00113812727568098 "Nuak2/Ddit3/Klf10/Atf4/Cdkn1a/Adrb2/Pmaip1/Chka/Slc25a25/Prkab2/Jun/Zc3h12a/Sesn2" 13
"901" "blue" "BP" "GO:0048145" "regulation of fibroblast proliferation" "8/180" "105/14705" 4.37765807028804e-05 0.00150688718908359 0.00114843123411182 "Myc/Socs1/Cdkn1a/Tgif1/Pmaip1/Jun/Fosl2/Nupr1" 8
"911" "blue" "BP" "GO:0035872" "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" "4/180" "17/14705" 4.56240128816375e-05 0.00155322188909135 0.00118374390854266 "Tnfaip3/Nfkbia/Lacc1/Ripk2" 4
"92" "blue" "BP" "GO:0002526" "acute inflammatory response" "7/180" "78/14705" 4.65535509221431e-05 0.00156764022561738 0.00119473243384859 "Ptgs2/Nlrp3/Tnf/Il1a/Orm2/Nupr1/Icam1" 7
"931" "blue" "BP" "GO:0002718" "regulation of cytokine production involved in immune response" "8/180" "107/14705" 5.01258223443269e-05 0.00165201912364601 0.00125903941229928 "Arid5a/Nlrp3/Lacc1/Tnf/Tlr2/Ripk2/Nr4a3/Casp4" 8
"95" "blue" "BP" "GO:0070371" "ERK1 and ERK2 cascade" "13/180" "286/14705" 5.14288365175381e-05 0.00167712142664561 0.00127817041893449 "Zfp36l1/Gcnt2/Myc/Dusp1/Clcf1/Il1a/Tlr2/Ripk2/Jun/Epha2/Errfi1/Dusp4/Icam1" 13
"971" "blue" "BP" "GO:0031669" "cellular response to nutrient levels" "10/180" "174/14705" 5.61476355682912e-05 0.00179325128856254 0.00136667549191185 "Nuak2/Klf10/Atf4/Cdkn1a/Pmaip1/Chka/Prkab2/Jun/Zc3h12a/Sesn2" 10
"98" "blue" "BP" "GO:0062012" "regulation of small molecule metabolic process" "13/180" "289/14705" 5.72239531766755e-05 0.00180897762185041 0.00137866086976674 "Ptgs2/Prox1/Plek/Lacc1/Myc/Tnf/Egr1/Pmaip1/Supt20/Nr4a3/Sesn2/Nupr1/Trex1" 13
"1011" "blue" "BP" "GO:0050830" "defense response to Gram-positive bacterium" "7/180" "82/14705" 6.42969803205747e-05 0.00191947762742568 0.00146287530777609 "Nlrp3/Tnf/Ppp1r11/Tlr2/Ripk2/Epha2/Casp4" 7
"1021" "blue" "BP" "GO:0051402" "neuron apoptotic process" "13/180" "293/14705" 6.58297454730576e-05 0.00191947762742568 0.00146287530777609 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1/Gpx1" 13
"104" "blue" "BP" "GO:1902532" "negative regulation of intracellular signal transduction" "17/180" "470/14705" 6.6220715323361e-05 0.00191947762742568 0.00146287530777609 "Ptgs2/Tnfaip3/Ddit3/Nlrp3/Map2k3/Rcan1/Dusp1/Ppp1r10/Mcl1/Zc3h12a/Sesn2/Epha2/Errfi1/Nfkbid/Dusp4/Herpud1/Gpx1" 17
"105" "blue" "BP" "GO:0002293" "alpha-beta T cell differentiation involved in immune response" "6/180" "57/14705" 6.69152949522187e-05 0.00191947762742568 0.00146287530777609 "Irf1/Nlrp3/Nfkbiz/Ripk2/Zc3h12a/Nfkbid" 6
"1061" "blue" "BP" "GO:0002294" "CD4-positive, alpha-beta T cell differentiation involved in immune response" "6/180" "57/14705" 6.69152949522187e-05 0.00191947762742568 0.00146287530777609 "Irf1/Nlrp3/Nfkbiz/Ripk2/Zc3h12a/Nfkbid" 6
"1081" "blue" "BP" "GO:0042093" "T-helper cell differentiation" "6/180" "57/14705" 6.69152949522187e-05 0.00191947762742568 0.00146287530777609 "Irf1/Nlrp3/Nfkbiz/Ripk2/Zc3h12a/Nfkbid" 6
"1101" "blue" "BP" "GO:0002287" "alpha-beta T cell activation involved in immune response" "6/180" "58/14705" 7.38854140063973e-05 0.0020808819326529 0.00158588501068277 "Irf1/Nlrp3/Nfkbiz/Ripk2/Zc3h12a/Nfkbid" 6
"1111" "blue" "BP" "GO:0043523" "regulation of neuron apoptotic process" "12/180" "261/14705" 9.00961375715482e-05 0.00251457508285276 0.00191641191629192 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1" 12
"1141" "blue" "BP" "GO:0002460" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" "12/180" "266/14705" 0.00010783799947225 0.00292177515117127 0.0022267478726775 "Arid5a/Tnfaip3/Irf1/Nlrp3/Nfkbiz/Tnf/Clcf1/Ripk2/Zc3h12a/Nfkbid/Icam1/Trex1" 12
"116" "blue" "BP" "GO:0031571" "mitotic G1 DNA damage checkpoint signaling" "4/180" "21/14705" 0.00011042018497436 0.0029237754961587 0.00222827237874485 "Sde2/Cdkn1a/Rbm38/Trex1" 4
"1171" "blue" "BP" "GO:0032691" "negative regulation of interleukin-1 beta production" "4/180" "21/14705" 0.00011042018497436 0.0029237754961587 0.00222827237874485 "Tnfaip3/Nlrp3/Zc3h12a/Errfi1" 4
"119" "blue" "BP" "GO:0002221" "pattern recognition receptor signaling pathway" "9/180" "154/14705" 0.000116750228748325 0.00303943032489337 0.00231641541868636 "Tnfaip3/Irf1/Nlrp3/Nfkbia/Lacc1/Cd14/Tlr2/Ripk2/Tnip2" 9
"1221" "blue" "BP" "GO:0002064" "epithelial cell development" "10/180" "192/14705" 0.000127556215045533 0.00323909142795951 0.00246858145252054 "Prox1/Jmjd1c/Atf4/Tnf/Il1a/Nup210l/Epha2/Fosl2/Icam1/Gpx1" 10
"1241" "blue" "BP" "GO:1901216" "positive regulation of neuron death" "8/180" "125/14705" 0.000150101983269549 0.00375012858200858 0.00285805389196604 "Ddit3/Atf4/Tnf/Egr1/Pmaip1/Mcl1/Jun/Nupr1" 8
"126" "blue" "BP" "GO:0032680" "regulation of tumor necrosis factor production" "9/180" "160/14705" 0.000156105394968755 0.0038382104255016 0.0029251829650369 "Arid5a/Tnfaip3/Cd14/Il1a/Tlr2/Ripk2/Zc3h12a/Errfi1/Trex1" 9
"130" "blue" "BP" "GO:0002367" "cytokine production involved in immune response" "8/180" "127/14705" 0.000167548858831767 0.00399281818969857 0.0030430128774061 "Arid5a/Nlrp3/Lacc1/Tnf/Tlr2/Ripk2/Nr4a3/Casp4" 8
"132" "blue" "BP" "GO:0010332" "response to gamma radiation" "5/180" "43/14705" 0.000171644209058951 0.0040284375732169 0.00307015917798427 "Myc/Cdkn1a/Egr1/Gpx1/Trex1" 5
"1361" "blue" "BP" "GO:0050729" "positive regulation of inflammatory response" "8/180" "129/14705" 0.00018663203590585 0.00425136799438472 0.0032400592611209 "Ptgs2/Nlrp3/Nfkbia/Nfkbiz/Tnf/Tlr2/Nupr1/Casp4" 8
"138" "blue" "BP" "GO:0010631" "epithelial cell migration" "12/180" "283/14705" 0.0001924302190034 0.00431991897443865 0.00329230344183544 "Ptgs2/Prox1/Map2k3/Egr3/Nr4a1/Tnf/Hbegf/Zeb2/Jun/Zc3h12a/Epha2/Gpx1" 12
"1411" "blue" "BP" "GO:0090132" "epithelium migration" "12/180" "284/14705" 0.000198808506799169 0.00436814719194203 0.00332905920679759 "Ptgs2/Prox1/Map2k3/Egr3/Nr4a1/Tnf/Hbegf/Zeb2/Jun/Zc3h12a/Epha2/Gpx1" 12
"143" "blue" "BP" "GO:0071223" "cellular response to lipoteichoic acid" "3/180" "10/14705" 0.00020318512292123 0.00440061741551493 0.00335380546464611 "Cd14/Tlr2/Ripk2" 3
"1441" "blue" "BP" "GO:0090130" "tissue migration" "12/180" "285/14705" 0.000205366496231725 0.00440061741551493 0.00335380546464611 "Ptgs2/Prox1/Map2k3/Egr3/Nr4a1/Tnf/Hbegf/Zeb2/Jun/Zc3h12a/Epha2/Gpx1" 12
"145" "blue" "BP" "GO:0032640" "tumor necrosis factor production" "9/180" "166/14705" 0.000205968213444049 0.00440061741551493 0.00335380546464611 "Arid5a/Tnfaip3/Cd14/Il1a/Tlr2/Ripk2/Zc3h12a/Errfi1/Trex1" 9
"1461" "blue" "BP" "GO:0001503" "ossification" "13/180" "331/14705" 0.000221682053325816 0.00470391096714642 0.00358495202314207 "Ptgs2/Ddx5/H3f3b/Klf10/Atf4/Tob2/Tnf/Bambi/Adrb2/Epha2/Sbds/Lncpint/Junb" 13
"1481" "blue" "BP" "GO:0045930" "negative regulation of mitotic cell cycle" "10/180" "209/14705" 0.00025426391819571 0.00529045490187884 0.00403196980901574 "Nabp1/Btg2/Sde2/Zfp36l1/Cdkn1a/Tnf/Ppp1r10/Rbm38/Zfp655/Trex1" 10
"1511" "blue" "BP" "GO:0044342" "type B pancreatic cell proliferation" "4/180" "26/14705" 0.000262947744031025 0.00535929020400076 0.00408443067771183 "Nr4a1/Nr4a3/Errfi1/Nupr1" 4
"1541" "blue" "BP" "GO:0033079" "immature T cell proliferation" "3/180" "11/14705" 0.000276866760694008 0.00549828990147459 0.00419036534572645 "Tnfsf9/Il1a/Ripk2" 3
"1551" "blue" "BP" "GO:0033080" "immature T cell proliferation in thymus" "3/180" "11/14705" 0.000276866760694008 0.00549828990147459 0.00419036534572645 "Tnfsf9/Il1a/Ripk2" 3
"1561" "blue" "BP" "GO:1901841" "regulation of high voltage-gated calcium channel activity" "3/180" "11/14705" 0.000276866760694008 0.00549828990147459 0.00419036534572645 "Gem/Pde4b/Rrad" 3
"157" "blue" "BP" "GO:0010586" "miRNA metabolic process" "6/180" "74/14705" 0.000287724429464446 0.00566247410913339 0.00431549367224566 "Ddx5/Myc/Tnf/Egr1/Jun/Zc3h12a" 6
"1581" "blue" "BP" "GO:0038066" "p38MAPK cascade" "5/180" "48/14705" 0.000290619668657483 0.00566247410913339 0.00431549367224566 "Gadd45b/Map2k3/Zfp36l1/Dusp1/Zc3h12a" 5
"159" "blue" "BP" "GO:2000630" "positive regulation of miRNA metabolic process" "5/180" "48/14705" 0.000290619668657483 0.00566247410913339 0.00431549367224566 "Myc/Tnf/Egr1/Jun/Zc3h12a" 5
"1601" "blue" "BP" "GO:0043122" "regulation of I-kappaB kinase/NF-kappaB signaling" "9/180" "174/14705" 0.000292445402666669 0.00566247410913339 0.00431549367224566 "Tnfaip3/Tnf/Il1a/Ripk2/Zc3h12a/Tnip2/Nfkbib/Nfkbid/Akap13" 9
"1611" "blue" "BP" "GO:0038061" "NIK/NF-kappaB signaling" "7/180" "105/14705" 0.000304130272423596 0.00583468072722272 0.00444673605081736 "Rel/Nlrp3/Tnf/Cd14/Tlr2/Zc3h12a/Birc3" 7
"1621" "blue" "BP" "GO:0043491" "protein kinase B signaling" "9/180" "175/14705" 0.000305105964431918 0.00583468072722272 0.00444673605081736 "Ddit3/Zfp36l1/Gcnt2/Tnf/Hbegf/Clcf1/Sesn2/Epha2/Gpx1" 9
"165" "blue" "BP" "GO:0001660" "fever generation" "3/180" "12/14705" 0.000365837313232621 0.00678661075685426 0.00517222246190211 "Ptgs2/Tnf/Il1a" 3
"166" "blue" "BP" "GO:0032494" "response to peptidoglycan" "3/180" "12/14705" 0.000365837313232621 0.00678661075685426 0.00517222246190211 "Nlrp3/Tlr2/Ripk2" 3
"1671" "blue" "BP" "GO:2000271" "positive regulation of fibroblast apoptotic process" "3/180" "12/14705" 0.000365837313232621 0.00678661075685426 0.00517222246190211 "Socs1/Pmaip1/Nupr1" 3
"1681" "blue" "BP" "GO:0071407" "cellular response to organic cyclic compound" "14/180" "399/14705" 0.000402653190435457 0.00736546692786479 0.00561338123719912 "Ddx5/Dnmt3a/Nfkbia/Zfp36l1/Atf4/Socs1/Tnf/Egr1/Taf7/Tiparp/Nr4a3/Pde4b/Zc3h12a/Akap13" 14
"1701" "blue" "BP" "GO:0001933" "negative regulation of protein phosphorylation" "12/180" "307/14705" 0.000404173459566499 0.00736546692786479 0.00561338123719912 "Tnfaip3/Gadd45b/Irf1/Socs4/Socs1/Dusp1/Cdkn1a/Taf7/Jun/Zc3h12a/Errfi1/Ppp1r15a" 12
"1711" "blue" "BP" "GO:0042770" "signal transduction in response to DNA damage" "8/180" "145/14705" 0.000413213937540976 0.00748617999123943 0.00570537926687848 "Sde2/Ddx5/Cdkn1a/Ppp1r10/Pmaip1/Rbm38/Sesn2/Trex1" 8
"1721" "blue" "BP" "GO:1901652" "response to peptide" "13/180" "354/14705" 0.000422763054046431 0.00761465082230142 0.00580328965866674 "Tnfaip3/Irf1/Ndel1/Nfkbia/Zfp36l1/Nr4a1/Socs1/Egr1/Adrb2/Ripk2/Nr4a3/Sesn2/Icam1" 13
"1731" "blue" "BP" "GO:0070372" "regulation of ERK1 and ERK2 cascade" "11/180" "266/14705" 0.000439981729012705 0.00787897917041249 0.00600473999498326 "Gcnt2/Dusp1/Clcf1/Il1a/Tlr2/Ripk2/Jun/Epha2/Errfi1/Dusp4/Icam1" 11
"1741" "blue" "BP" "GO:0009896" "positive regulation of catabolic process" "15/180" "452/14705" 0.000450526058526186 0.00802143522594324 0.0061133088280353 "Btg2/Tnfaip3/Ddit3/Zfp36l1/Socs4/Myc/Tnf/Adrb2/Tiparp/Tlr2/Ripk2/Zc3h12a/Sesn2/Nupr1/Herpud1" 15
"1751" "blue" "BP" "GO:0070306" "lens fiber cell differentiation" "4/180" "30/14705" 0.000463960378403386 0.00821342429882108 0.00625962784215816 "Prox1/Atf4/Zeb2/Epha2" 4
"179" "blue" "BP" "GO:0030216" "keratinocyte differentiation" "6/180" "82/14705" 0.000501752259875298 0.00868395810666856 0.00661823180770534 "Ptgs2/Zfp36l1/Il1a/Epha2/Errfi1/Fosl2" 6
"1801" "blue" "BP" "GO:0032663" "regulation of interleukin-2 production" "5/180" "54/14705" 0.000505923488297282 0.00870571643678858 0.0066348143004712 "Tnfaip3/Cd83/Il1a/Ripk2/Pde4b" 5
"1841" "blue" "BP" "GO:0071496" "cellular response to external stimulus" "10/180" "232/14705" 0.000580285315579795 0.00977023862862068 0.00744610962726247 "Nuak2/Klf10/Atf4/Cdkn1a/Pmaip1/Chka/Prkab2/Jun/Zc3h12a/Sesn2" 10
"188" "blue" "BP" "GO:2001242" "regulation of intrinsic apoptotic signaling pathway" "8/180" "156/14705" 0.000671479139539425 0.0110651190121976 0.00843296590138259 "Ptgs2/Ddit3/Myc/Pmaip1/Mcl1/Nupr1/Herpud1/Gpx1" 8
"189" "blue" "BP" "GO:1901222" "regulation of NIK/NF-kappaB signaling" "6/180" "87/14705" 0.000688099149102379 0.011229677982378 0.00855837984250408 "Nlrp3/Tnf/Cd14/Tlr2/Zc3h12a/Birc3" 6
"190" "blue" "BP" "GO:0019221" "cytokine-mediated signaling pathway" "12/180" "326/14705" 0.000688714918222018 0.011229677982378 0.00855837984250408 "Irf1/Nfkbia/Klf6/Socs1/Tnf/Egr1/Il1a/Ripk2/Tnip2/Wnk1/Casp4/Trex1" 12
"1911" "blue" "BP" "GO:0042116" "macrophage activation" "6/180" "88/14705" 0.000731060719070208 0.0118577283124581 0.00903703054766866 "Jmjd6/Tnf/Tlr2/Jun/Tnip2/Trex1" 6
"193" "blue" "BP" "GO:0010573" "vascular endothelial growth factor production" "4/180" "34/14705" 0.000755774252943676 0.0120690135856676 0.00919805561233134 "Ptgs2/Atf4/Tnf/Il1a" 4
"195" "blue" "BP" "GO:0032623" "interleukin-2 production" "5/180" "59/14705" 0.000762428508402485 0.0121128385591328 0.00923145557002308 "Tnfaip3/Cd83/Il1a/Ripk2/Pde4b" 5
"198" "blue" "BP" "GO:0061614" "miRNA transcription" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ddx5/Myc/Tnf/Egr1/Jun" 5
"199" "blue" "BP" "GO:0150076" "neuroinflammatory response" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ptgs2/Tnf/Tlr2/Jun/Nupr1" 5
"200" "blue" "BP" "GO:2001244" "positive regulation of intrinsic apoptotic signaling pathway" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ddit3/Myc/Pmaip1/Mcl1/Nupr1" 5
"201" "blue" "BP" "GO:0006109" "regulation of carbohydrate metabolic process" "8/180" "161/14705" 0.000825559726113637 0.0127025352896806 0.00968087616960129 "Plek/Myc/Pmaip1/Supt20/Sesn2/Nupr1/Ppp1r3b/Trex1" 8
"206" "blue" "BP" "GO:2000116" "regulation of cysteine-type endopeptidase activity" "9/180" "202/14705" 0.00086215607159556 0.0129658228631216 0.00988153330908964 "Ptgs2/Nlrp3/Myc/Nr4a1/Tnf/Pmaip1/Ripk2/Herpud1/Gpx1" 9
"213" "blue" "BP" "GO:0009611" "response to wounding" "14/180" "438/14705" 0.0010033715122113 0.0145760510041774 0.0111087229120213 "Tnfaip3/Ddit3/Plek/Ndel1/Zfp36l1/Nefl/Mir17hg/Cdkn1a/Tnf/Hbegf/Adrb2/Il1a/Jun/Gpx1" 14
"217" "blue" "BP" "GO:0060009" "Sertoli cell development" "3/180" "17/14705" 0.0010809361627836 0.0154319826373437 0.0117610468742353 "Il1a/Nup210l/Icam1" 3
"218" "blue" "BP" "GO:0019079" "viral genome replication" "6/180" "95/14705" 0.00109280487209506 0.0154697290574955 0.0117898142353173 "Prox1/Ddx5/Apobec3/Tnf/Zc3h12a/Atg16l2" 6
"219" "blue" "BP" "GO:0072331" "signal transduction by p53 class mediator" "7/180" "130/14705" 0.00109356703150145 0.0154697290574955 0.0117898142353173 "Ddx5/Myc/Cdkn1a/Pmaip1/Rbm38/Sesn2/Nupr1" 7
"220" "blue" "BP" "GO:0045428" "regulation of nitric oxide biosynthetic process" "5/180" "64/14705" 0.00110544586449249 0.0154962501728404 0.0118100265494482 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"2211" "blue" "BP" "GO:0071230" "cellular response to amino acid stimulus" "5/180" "64/14705" 0.00110544586449249 0.0154962501728404 0.0118100265494482 "Dnmt3a/Socs1/Tnf/Mir1894/Sesn2" 5
"222" "blue" "BP" "GO:0007346" "regulation of mitotic cell cycle" "14/180" "444/14705" 0.00114243218020672 0.0159425896138758 0.0121501914661151 "Nabp1/Btg2/Sde2/Zfp36l1/Myc/Pim3/Adamts1/Cdkn1a/Tnf/Ppp1r10/Il1a/Rbm38/Zfp655/Trex1" 14
"223" "blue" "BP" "GO:1904035" "regulation of epithelial cell apoptotic process" "6/180" "96/14705" 0.00115401637617755 0.015944657413855 0.0121517673810869 "Tnfaip3/Zfp36l1/Tnf/Tnip2/Nupr1/Icam1" 6
"224" "blue" "BP" "GO:0048147" "negative regulation of fibroblast proliferation" "4/180" "38/14705" 0.00115802063205855 0.015944657413855 0.0121517673810869 "Myc/Socs1/Pmaip1/Nupr1" 4
"226" "blue" "BP" "GO:0044773" "mitotic DNA damage checkpoint signaling" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Sde2/Cdkn1a/Ppp1r10/Rbm38/Trex1" 5
"227" "blue" "BP" "GO:0048146" "positive regulation of fibroblast proliferation" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Myc/Cdkn1a/Tgif1/Jun/Fosl2" 5
"228" "blue" "BP" "GO:0080164" "regulation of nitric oxide metabolic process" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"230" "blue" "BP" "GO:0070997" "neuron death" "13/180" "397/14705" 0.00122030367786595 0.0164369599740378 0.0125269617823951 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1/Gpx1" 13
"232" "blue" "BP" "GO:0006979" "response to oxidative stress" "12/180" "351/14705" 0.00130341891710672 0.0173613977160228 0.0132314957279872 "Ptgs2/Tnfaip3/Kdm6b/Atf4/Rcan1/Mcl1/Nr4a3/Jun/Zc3h12a/Sesn2/Gpx1/Trex1" 12
"235" "blue" "BP" "GO:0032675" "regulation of interleukin-6 production" "7/180" "135/14705" 0.00136190303870472 0.0179539387825839 0.0136830840574006 "Arid5a/Tnfaip3/Tnf/Tnfsf9/Tlr2/Ripk2/Zc3h12a" 7
"236" "blue" "BP" "GO:0008584" "male gonad development" "6/180" "100/14705" 0.00142553000711658 0.0187131015340981 0.0142616583673617 "Jmjd1c/H3f3b/Il1a/Nup210l/Nupr1/Icam1" 6
"237" "blue" "BP" "GO:1901214" "regulation of neuron death" "12/180" "355/14705" 0.00143476838377267 0.0187549048646739 0.0142935175873955 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1" 12
"238" "blue" "BP" "GO:0043154" "negative regulation of cysteine-type endopeptidase activity involved in apoptotic process" "5/180" "68/14705" 0.00145313728827801 0.0189152072230473 0.0144156874728331 "Ptgs2/Nr4a1/Tnf/Herpud1/Gpx1" 5
"239" "blue" "BP" "GO:0046546" "development of primary male sexual characteristics" "6/180" "101/14705" 0.00150044203835032 0.0193583419998616 0.0147534100457645 "Jmjd1c/H3f3b/Il1a/Nup210l/Nupr1/Icam1" 6
"2421" "blue" "BP" "GO:0007548" "sex differentiation" "9/180" "219/14705" 0.0015168296191354 0.0193583419998616 0.0147534100457645 "Jmjd1c/H3f3b/Adamts1/Il1a/Tiparp/Nup210l/Chd7/Nupr1/Icam1" 9
"244" "blue" "BP" "GO:0001525" "angiogenesis" "14/180" "458/14705" 0.00153101446702325 0.0194388640116312 0.0148147776079946 "Ptgs2/Jmjd6/Egr3/Nr4a1/Adamts1/Tnf/Hbegf/Adrb2/Il1a/Jun/Zc3h12a/Epha2/Ppp1r15a/Gpx1" 14
"245" "blue" "BP" "GO:0045581" "negative regulation of T cell differentiation" "4/180" "41/14705" 0.00154409422166643 0.0195249138723372 0.0148803580631485 "Irf1/Socs1/Zc3h12a/Nfkbid" 4
"246" "blue" "BP" "GO:0044774" "mitotic DNA integrity checkpoint signaling" "5/180" "69/14705" 0.00155136530729468 0.0195371126910525 0.0148896550460503 "Sde2/Cdkn1a/Ppp1r10/Rbm38/Trex1" 5
"248" "blue" "BP" "GO:0007162" "negative regulation of cell adhesion" "10/180" "265/14705" 0.00159293620105971 0.0198988562535604 0.0151653476187475 "Tnfaip3/Irf1/Gcnt2/Rnd1/Socs1/Dusp1/Adrb2/Zc3h12a/Wnk1/Nfkbid" 10
"249" "blue" "BP" "GO:0010035" "response to inorganic substance" "13/180" "410/14705" 0.00162743666005391 0.0202034647932801 0.0153974963580331 "Tnfaip3/Kdm6b/Nefl/Slc38a2/Nr4a1/Il1a/Nr4a3/Jun/Zc3h12a/Wnk1/Junb/Gpx1/Trex1" 13
"253" "blue" "BP" "GO:0034976" "response to endoplasmic reticulum stress" "9/180" "223/14705" 0.00171782483422093 0.0209520525055765 0.0159680112024763 "Ddit3/Dnajb9/Atf4/Pmaip1/Jun/Sesn2/Ppp1r15a/Nupr1/Herpud1" 9
"254" "blue" "BP" "GO:1901988" "negative regulation of cell cycle phase transition" "9/180" "223/14705" 0.00171782483422093 0.0209520525055765 0.0159680112024763 "Nabp1/Sde2/Prox1/Zfp36l1/Cdkn1a/Ppp1r10/Rbm38/Zfp655/Trex1" 9
"255" "blue" "BP" "GO:0031400" "negative regulation of protein modification process" "14/180" "464/14705" 0.00172849377375788 0.0209995047494193 0.016004175581172 "Tnfaip3/Gadd45b/Irf1/Socs4/Socs1/Dusp1/Cdkn1a/Tnf/Ppp1r11/Taf7/Jun/Zc3h12a/Errfi1/Ppp1r15a" 14
"256" "blue" "BP" "GO:0009913" "epidermal cell differentiation" "7/180" "141/14705" 0.00174901105552738 0.0211657666016555 0.0161308873254437 "Ptgs2/Zfp36l1/Maff/Il1a/Epha2/Errfi1/Fosl2" 7
"259" "blue" "BP" "GO:0032635" "interleukin-6 production" "7/180" "142/14705" 0.00182108283407057 0.0217826819303113 0.016601051805813 "Arid5a/Tnfaip3/Tnf/Tnfsf9/Tlr2/Ripk2/Zc3h12a" 7
"261" "blue" "BP" "GO:0045429" "positive regulation of nitric oxide biosynthetic process" "4/180" "43/14705" 0.00184628559271959 0.0219149148132004 0.0167018293384555 "Ptgs2/Tnf/Tlr2/Icam1" 4
"262" "blue" "BP" "GO:0030282" "bone mineralization" "6/180" "106/14705" 0.0019209669911353 0.0227143348799128 0.0173110846167797 "Ptgs2/Klf10/Atf4/Adrb2/Sbds/Lncpint" 6
